,batch,box,edition_seq_num,filepath,geographic_coverage,image,lccn,name,ocr,page_seq_num,page_url,place_of_publication,pub_date,publisher,score,url,id,choice,label
22,az_chuckwalla_ver01,"[0.19520710579491415, 0.08365847988704855, 0.8064251926105485, 0.45803476063250387]",1,az_chuckwalla_ver01/data/sn84020558/00211105860/1910061501/0275/001_0_97.jpg,['Arizona--Maricopa--Phoenix'],"https://chroniclingamerica.loc.gov/iiif/2/az_chuckwalla_ver01%2Fdata%2Fsn84020558%2F00211105860%2F1910061501%2F0275.jp2/pct:19.52,8.37,61.13,37.44/!500,500/0/default.jpg",sn84020558,Arizona republican. [volume],"['IK', 'V.', 'f', 'Au', '.', 'S', 'k&&4', 'r', 'MmjmT', '-', 'HI', 'II', 'I', 'I', 'in.', '-', 'v', '.::.;', '-', '-', 'jMmMz', 'rMsmm', 'rrj...', 'm$m,', ""'"", 'Mm.mrwaKmm', '.m', 'sutricient', 'enthusiasm', 'Into', 'the', 'Car', 'to', 'make', 'them', 'first', 'division', 'con', 'The', 'contrast', 'between', 'the', 'of', 'the', 'St.', 'Louis', 'Nationals', 'and', 'Browns', 'is', 'such', 'that', 'the', 'fans', 'of', 'the', 'City', 'are', 'conspicuous', 'by', 'their', 'at', 'the', 'American', 'league', 'park', 'Indications', 'arc', 'that', 'Bres-', 'bunch', 'and', 'Clarke', ""Griffith's"", 'Reds', 'will', 'rival', 'each', 'other', 'in', 'themselves', 'out', 'cf', 'the', 'lower', 'di', '""Red""', 'Dooin,', 'who', 'is', 'undoubtedly', 'the', 'worked', 'manager', 'in', 'either', 'is', 'having', 'his', 'difficulties', 'with', 'Philadelphia', 'Nationals.', 'Dooin', 'Is', 'stickler', 'for', 'discipline', 'and', 'for', 'this', 'reason', 'Is', 'having', 'much', 'trouble', 'with', 'of', 'his', 'players,', 'who', 'refuse', 'to', 'in', 'condition.', 'i', 'm', '.', 'nt', 'f', '1', ""1'"", 'iihii', 'itti', 'rrn', 'v', ',', '""ow', 'Johnny', 'McGraw,', 'manager', 'of', 'the', 'New', 'York', 'Giants,', 'is', 'out', 'on', 'the', 'coach', 'ing', 'lines.', '""You\'re', 'the', 'boy.', 'Tako', 'a', 'big', 'lead.""', 'he', 'yells', 'to', '""Red""', 'Murray,', 'who', 'is', 'on', 'first', 'The', 'pitcher', 'shoots', 'tl-.a', 'ball', 't', 'the', 'catcher', 'and', 'the', 'man', 'on', 'first', 'make', 'no', 'move.', '""You\'re', 'the', 'boy.', 'Red.', 'Take', 'a', 'bg', 'lead,""', 'he', 'calls', 'when', 'the', 'pitcher', 'once', 'more', 'has', 'the', 'ball,', 'and', 'with', 'the', 'ncct', 'delivery', 'the', 'fiery-haired', 'one', 'digs', 'for', 'second.', 'The', 'mighty', 'Kling', '""shoots""', 'the', 'pill', 'to', 'tho', 'keystone', 'sack.', '""Hank""', ""O'Day"", 'makes', 'a', 'rush', 'toward', 'second.', 'Johnny', 'Evers', 'scoops', 'the', 'ball', 'and']",275,https://chroniclingamerica.loc.gov/data/batches/az_chuckwalla_ver01/data/sn84020558/00211105860/1910061501/0275.jp2,"Phoenix, Ariz.",1910-06-15,Republican Pub. Co.,0.972685933113098,https://news-navigator.labs.loc.gov/data/az_chuckwalla_ver01/data/sn84020558/00211105860/1910061501/0275/001_0_97.jpg,1177,human,human
23,txdn_infiniti_ver03,"[0.19885430952008262, 0.582030749711834, 0.5683363773035661, 0.7279495989690061]",1,txdn_infiniti_ver03/data/sn88083938/00200294269/1896102901/1081/000_0_99.jpg,['Texas--Brazos--Bryan'],"https://chroniclingamerica.loc.gov/iiif/2/txdn_infiniti_ver03%2Fdata%2Fsn88083938%2F00200294269%2F1896102901%2F1081.jp2/pct:19.88,58.21,36.95,14.6/!500,500/0/default.jpg",sn88083938,The Bryan daily eagle.,"['r', ',', 'f', '-', 'V,', '?', 'V', '""', ""'?"", "".''?"", 'lr', 'i', 'I', ',', ';', '-', 'SVXKrv', '""\'k', ',', 'v', ""'"", ',4V', 't', 'J', '.', ""ft-'?!"", '-l', '-', ""V-i'T"", 'fu-l', 'V', 'r.', ':""m,', 't', 'i,', ',.', ',', '.', 'i;3', '1', 'i', '.', '.', ',', ',', 'N', ""'!''"", "".-''Vrf"", 'ti', ""7'::''tN'lT"", 'k', '1', ',.', '"".', 'A', '-', 'f,l', '""', 'U', 'fM', "",rt'V?fcV"", '.', ""1J)':"", '..', 'rV', 'V.', 'J)\'"".X\'', '.', 'i', '.-V', 'f...', '7', 'A', '.-,', '?', "",A;';"", 'Vc2,', ""vVV'"", ""'"", ""-V'-J"", ""'"", '\'-""', 'J', 'iVl', '.', ""ii'"", 'l', ""''"", ',v.', '.', '-o..', 'C', ',Fl', ':', ':', ""'"", 'V-', '!', ""'"", ""'."", "",i'"", 'l', 'LAl', 'Bs', 'I', 'i', '(', 'W', 'W', ""'V"", '.cV', 'bi', 'JZ.A', 'j', 'pTOT', 'J', 'fc,', 'f', ""rZM'.U"", 'JV.CSl', 'I7?L.J--', '!', ""J'"", 'W', 'AXrVi:', 'i', '?V', '-', ""'ZrSJGfti:-"", ""lT'JAiW.ftfi"", '.', 'I', ';', 'y', '-', ""lli'vV"", 'HLJ', ""'"", '.trrl', 'iV', 'if,', ""T--jr'-"", ""'"", 'F,', 'WjiHlJl', 'I', 'i-IV-..', ""A'r'"", ""!'"", 'v,l', ""ilJ&'U"", 'ffld', 'LwKFa', 'til', 'hA:', 'rI', 'Q:4""VVU', 'VATxl', 't', 'V', 'A', 'Tj&', '.M4', ""-IT'"", '?Z&ytfk', 'sft', '1', 'M', 'I-aC', ""'Ja7v7Li'VVr.j"", 'fV', ""lL-.',"", "",---:'-t""]",1081,https://chroniclingamerica.loc.gov/data/batches/txdn_infiniti_ver03/data/sn88083938/00200294269/1896102901/1081.jp2,"Bryan, Tex.",1896-10-29,"Connelly, Palmer & Carnes",0.9970245957374572,https://news-navigator.labs.loc.gov/data/txdn_infiniti_ver03/data/sn88083938/00200294269/1896102901/1081/000_0_99.jpg,142,"{""choices"": [""human-structure"", ""landscape""]}",human-structure|landscape
24,whi_harriet_ver01,"[0.30460943101946036, 0.6493798013059249, 0.4286848493675794, 0.7998566242478649]",1,whi_harriet_ver01/data/sn85033139/00271769970/1919012301/0842/004_0_98.jpg,['Wisconsin--Manitowoc--Manitowoc'],"https://chroniclingamerica.loc.gov/iiif/2/whi_harriet_ver01%2Fdata%2Fsn85033139%2F00271769970%2F1919012301%2F0842.jp2/pct:30.46,64.94,12.41,15.05/!500,500/0/default.jpg",sn85033139,The Manitowoc pilot. [volume],"['yit’i', '*', '■■', '■-<*%>', ':', '§', 'V;.', 'J', ';', '■i', 'Frances', 'E.', 'Willard.']",842,https://chroniclingamerica.loc.gov/data/batches/whi_harriet_ver01/data/sn85033139/00271769970/1919012301/0842.jp2,"Manitowoc, Wis.",1919-01-23,Jeremiah Crowley,0.9841585159301758,https://news-navigator.labs.loc.gov/data/whi_harriet_ver01/data/sn85033139/00271769970/1919012301/0842/004_0_98.jpg,1874,human,human
25,curiv_oasis_ver01,"[0.16232245759389757, 0.38816920070783467, 0.29531197395910197, 0.6892629853377106]",1,curiv_oasis_ver01/data/sn85042462/0017504727A/1905030501/0062/005_0_97.jpg,['California--Los Angeles--Los Angeles'],"https://chroniclingamerica.loc.gov/iiif/2/curiv_oasis_ver01%2Fdata%2Fsn85042462%2F0017504727A%2F1905030501%2F0062.jp2/pct:16.23,38.82,13.3,30.11/!500,500/0/default.jpg",sn85042462,Los Angeles herald. [microfilm reel],"['E.', 'W.', 'NOYES']",62,https://chroniclingamerica.loc.gov/data/batches/curiv_oasis_ver01/data/sn85042462/0017504727A/1905030501/0062.jp2,Los Angeles [Calif.],1905-03-05,Herald Pub. Co.,0.9713063836097716,https://news-navigator.labs.loc.gov/data/curiv_oasis_ver01/data/sn85042462/0017504727A/1905030501/0062/005_0_97.jpg,841,human,human
26,iune_charlie_ver01,"[0.21527761305677948, 0.5135408289292279, 0.5147795112212122, 0.7148016636667688]",1,iune_charlie_ver01/data/sn84024055/00280761047/1906122901/0501/003_0_96.jpg,"['Illinois--Cook County--Chicago', 'Utah--Salt Lake County--Salt Lake City']","https://chroniclingamerica.loc.gov/iiif/2/iune_charlie_ver01%2Fdata%2Fsn84024055%2F00280761047%2F1906122901%2F0501.jp2/pct:21.52,51.36,29.96,20.13/!500,500/0/default.jpg",sn84024055,The broad ax. [volume],"[';', 'j', '1', 'J', 'j', '!', '!', '!', 'I', '1', 'S.', 'A.', 'T.', 'WATKINS', 'Assistant', 'Prosecuting', 'Attorney', 'of', 'Chicago;', 'Supreme', 'Attorney']",501,https://chroniclingamerica.loc.gov/data/batches/iune_charlie_ver01/data/sn84024055/00280761047/1906122901/0501.jp2,"Salt Lake City, Utah",1906-12-29,Julius F. Taylor,0.967845380306244,https://news-navigator.labs.loc.gov/data/iune_charlie_ver01/data/sn84024055/00280761047/1906122901/0501/003_0_96.jpg,904,human,human
27,dlc_hooloovoo_ver01,"[0.032426576356630064, 0.01869932755180027, 0.36178972578216806, 0.2572203528362772]",1,dlc_hooloovoo_ver01/data/sn83045462/00280656823/1920102401/0640/003_0_98.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_hooloovoo_ver01%2Fdata%2Fsn83045462%2F00280656823%2F1920102401%2F0640.jp2/pct:3.24,1.87,32.94,23.86/!500,500/0/default.jpg",sn83045462,Evening star. [volume],"['^', ""'"", '""', '^-..', '~Sln?', 'j_/*M', 'This', 'cannon', 'ball', 'has', 'see', 'H^\\', 'vl', 'MML', 't?', 'n', 'many', 'wars.', 'It', 'has', 'been', 'xm-', '?', 'l', 'I']",640,https://chroniclingamerica.loc.gov/data/batches/dlc_hooloovoo_ver01/data/sn83045462/00280656823/1920102401/0640.jp2,"Washington, D.C.",1920-10-24,W.D. Wallach & Hope,0.9822455644607544,https://news-navigator.labs.loc.gov/data/dlc_hooloovoo_ver01/data/sn83045462/00280656823/1920102401/0640/003_0_98.jpg,1931,human,human
28,dlc_victor_ver01,"[0.31140715642996275, 0.08133517655310352, 0.562280560142841, 0.4204323050902062]",1,dlc_victor_ver01/data/sn84026749/100492660/1910032101/0530/005_0_99.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_victor_ver01%2Fdata%2Fsn84026749%2F100492660%2F1910032101%2F0530.jp2/pct:31.14,8.14,25.09,33.91/!500,500/0/default.jpg",sn84026749,The Washington times. [volume],"['VISCOUNT', 'ACHESON', 'ACHESONISCOITNT', 'ACHESONVISCOUNT', 'ACHESONV', 'ISCOITNT', 'ACHBSON', 'ACHE', 'ON', 'is', 'to', 'marry', 'Mildred', 'Carter', 'arter', 'the', 'daughter', 'dau', 'hter', 'of', 'our', 'ourminister', 'ourmInister', 'ou', 'ouminister', 'r', 'VISCOUNT', 'V', 'minister', 'to', 'Roumania', 'Mr', 'Carter', 'was', 'stationed', 'in', 'London', 'in', 'the', 'dip', 'diplomatic', 'cUpomaUc', 'd', 'domatlc', 'p', '¬', 'lomatic', 'service', 'for', 'many', 'years', 'Aoheson', 'Aohe', 'on', 'is', 'eldest', 'elde', 'son', 'I50', 'of', 'the', 'fourth', 'fourthEarl', 'tCHlrtkEarl', 'fourthIar', 'Earl', '1', 'of', 'Gosford', 'and', 'has', 'served', 'serve', 'd', 'in', 'Egypt']",530,https://chroniclingamerica.loc.gov/data/batches/dlc_victor_ver01/data/sn84026749/100492660/1910032101/0530.jp2,Washington [D.C.],1910-03-21,Times Pub. Co.,0.9942103624343872,https://news-navigator.labs.loc.gov/data/dlc_victor_ver01/data/sn84026749/100492660/1910032101/0530/005_0_99.jpg,1198,human,human
29,mohi_gaines_ver01,"[0.06098972825699201, 0.08577574776874536, 0.6792298060029609, 0.24999626949808998]",1,mohi_gaines_ver01/data/sn84020274/00211109117/1900120201/0056/000_0_98.jpg,['Missouri--Saint Louis--Saint Louis'],"https://chroniclingamerica.loc.gov/iiif/2/mohi_gaines_ver01%2Fdata%2Fsn84020274%2F00211109117%2F1900120201%2F0056.jp2/pct:6.09,8.58,61.83,16.43/!500,500/0/default.jpg",sn84020274,The St. Louis Republic. [volume],"[',', 'FRIDAY', 'EVENINGS', 'AT', 'THE', 'CLVBHOVSE', 'ARE', 'PARTICULARLY', 'PLl', 'MNT.', 'nf', 'f', 'Jr', 'w', 'if', 'if', 'KtjCJ', ""'v?"", 'H', 'bbbbbbbbtLbbbbbbbI', ""'jbbbbbbbbW"", 'flpj-S1', 'm', 'if', '-bBbbbbbbbbbHBbbIsV', 'bbb!bbbbbbm2', 'M', 'V', 'A', 'Xr', 'fe', '.""Jf', ""'"", '4', 'Jr', '-jB.', 'vV', ""fcv'"", '\'""Vv', 'JVtJr', 'yy', 'HHbUWbbbbbbbbbMt', 'x', '1', 'lallsy', 'j', 'Clara', 't', 'sausbury', 'Amita.', 'Gomez.,']",56,https://chroniclingamerica.loc.gov/data/batches/mohi_gaines_ver01/data/sn84020274/00211109117/1900120201/0056.jp2,"St. Louis, Mo.",1900-12-02,G. Knapp & Co.,0.9870469570159912,https://news-navigator.labs.loc.gov/data/mohi_gaines_ver01/data/sn84020274/00211109117/1900120201/0056/000_0_98.jpg,457,human,human
30,nmu_christie_ver01,"[0.3222162667574457, 0.15651144868881864, 0.3877362175166887, 0.22669523207981226]",1,nmu_christie_ver01/data/sn92070417/00415626459/1913061001/1144/006_0_94.jpg,['New Mexico--San Miguel--Las Vegas'],"https://chroniclingamerica.loc.gov/iiif/2/nmu_christie_ver01%2Fdata%2Fsn92070417%2F00415626459%2F1913061001%2F1144.jp2/pct:32.22,15.66,6.56,7.02/!500,500/0/default.jpg",sn92070417,Las Vegas optic.,[],1144,https://chroniclingamerica.loc.gov/data/batches/nmu_christie_ver01/data/sn92070417/00415626459/1913061001/1144.jp2,"East Las Vegas, N.M.",1913-06-10,[Optic Pub. Co.],0.94944965839386,https://news-navigator.labs.loc.gov/data/nmu_christie_ver01/data/sn92070417/00415626459/1913061001/1144/006_0_94.jpg,1462,human,human
31,mimtptc_edenville_ver01,"[0.2943733603692016, 0.06359993668131135, 0.559814453125, 0.41751355882605007]",2,mimtptc_edenville_ver01/data/sn83016689/0027955145A/1908052702/0629/012_0_95.jpg,['Michigan--Wayne--Detroit'],"https://chroniclingamerica.loc.gov/iiif/2/mimtptc_edenville_ver01%2Fdata%2Fsn83016689%2F0027955145A%2F1908052702%2F0629.jp2/pct:29.43,6.36,26.55,35.4/!500,500/0/default.jpg",sn83016689,The Detroit times. [volume],"['Senator', 'Platt’s', 'Smile', 'After', 'Hearing', 'Verdict', '*', ""V-•rwL.'ta®."", '*', 'W', ""''"", '•', 'V', 'M', '%!■;:', 'M', '.', ',', '*J?', '■', '.', '*', 'v', '.', '\\', '*-', 'Jr', 'senior', 'liioiua*', 'C.', 'the', '(f', 'Itlf', 'old', '*hhc«iiji«', 'u.', 'nbo', '«*•', 'forced', 'so', 'totter', 'to', 'the', 'ultnoi', 'iliind', 'In', 'n', '>e*v', '>', 'urk', 'court,', 'to', 'antntr', 'clurgfi', 'tliut', 'he', 'hud', '•ecretly', 'nuirrlcd', 'tine', 'I‘.', 'Wood,', 'and', 'hud', 'atraln', 'married', 'without', 'di', 'vorcing', 'licr.', '>!!•*', 'Wood', '*ued', 'for', 'abaolutc', 'divorce.', '**onator', 'I’lntt', 'made', 'it', 'complete', 'denial', 'of', 'the', ""nomnn'i"", 'cwntmtlom.', 'The', 'Jury', 'found', 'In', 'bla', 'favor', 'and', 'Mac', 'Wood', 'v*aa', 'un-catcd', 'and', 'placed', 'In', 'the', 'Totnba.', 'Thla', 'picture', '(boat', 'how', 'Platt', 'unillcd', 'when', 'he', 'heard', 'the', 'verdict.']",629,https://chroniclingamerica.loc.gov/data/batches/mimtptc_edenville_ver01/data/sn83016689/0027955145A/1908052702/0629.jp2,"Detroit, Mich.",1908-05-27,Detroit To-Day Co.,0.9511099457740784,https://news-navigator.labs.loc.gov/data/mimtptc_edenville_ver01/data/sn83016689/0027955145A/1908052702/0629/012_0_95.jpg,1032,human,human
32,dlc_ibizanhound_ver01,"[0.1574544703706782, 0.24281044006347657, 0.2940988572687745, 0.41113517761230467]",1,dlc_ibizanhound_ver01/data/sn83045462/00280655181/1898021001/0276/003_0_93.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_ibizanhound_ver01%2Fdata%2Fsn83045462%2F00280655181%2F1898021001%2F0276.jp2/pct:15.74,24.29,13.67,16.84/!500,500/0/default.jpg",sn83045462,Evening star. [volume],"['Cieuernl', 'lloolii.']",276,https://chroniclingamerica.loc.gov/data/batches/dlc_ibizanhound_ver01/data/sn83045462/00280655181/1898021001/0276.jp2,"Washington, D.C.",1898-02-10,W.D. Wallach & Hope,0.933526575565338,https://news-navigator.labs.loc.gov/data/dlc_ibizanhound_ver01/data/sn83045462/00280655181/1898021001/0276/003_0_93.jpg,292,human,human
33,dlc_liberia_ver01,"[0.6649595515179219, 0.7627588767373101, 0.9753314669404316, 0.9056544857130525]",1,dlc_liberia_ver01/data/sn83030214/0017504226A/1904022101/0355/004_0_99.jpg,['New York--New York--New York'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_liberia_ver01%2Fdata%2Fsn83030214%2F0017504226A%2F1904022101%2F0355.jp2/pct:66.49,76.28,31.04,14.29/!500,500/0/default.jpg",sn83030214,New-York tribune. [volume],"['THE', ""BOOKKEEPERS'"", 'ROOM.']",355,https://chroniclingamerica.loc.gov/data/batches/dlc_liberia_ver01/data/sn83030214/0017504226A/1904022101/0355.jp2,New York [N.Y.],1904-02-21,New York Tribune,0.9941640496253968,https://news-navigator.labs.loc.gov/data/dlc_liberia_ver01/data/sn83030214/0017504226A/1904022101/0355/004_0_99.jpg,768,human,human
34,dlc_japanesechin_ver01,"[0.15262870617511562, 0.21951373244970662, 0.28719309306465457, 0.3847850662065172]",1,dlc_japanesechin_ver01/data/sn83045462/00280655272/1899080901/0733/001_0_94.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_japanesechin_ver01%2Fdata%2Fsn83045462%2F00280655272%2F1899080901%2F0733.jp2/pct:15.26,21.96,13.46,16.53/!500,500/0/default.jpg",sn83045462,Evening star. [volume],"['Mr.', 'E.', 'J.', 'Mcv', '*', 'yoIen.', 'Chairnan', ""'ormittee"", 'on', 'Transportation.']",733,https://chroniclingamerica.loc.gov/data/batches/dlc_japanesechin_ver01/data/sn83045462/00280655272/1899080901/0733.jp2,"Washington, D.C.",1899-08-09,W.D. Wallach & Hope,0.946632981300354,https://news-navigator.labs.loc.gov/data/dlc_japanesechin_ver01/data/sn83045462/00280655272/1899080901/0733/001_0_94.jpg,338,human,human
35,iune_charlie_ver01,"[0.0498102673313074, 0.23070192302205075, 0.2001083775570518, 0.45492101185856465]",1,iune_charlie_ver01/data/sn84024055/00280761072/1916072901/0371/000_0_92.jpg,"['Illinois--Cook County--Chicago', 'Utah--Salt Lake County--Salt Lake City']","https://chroniclingamerica.loc.gov/iiif/2/iune_charlie_ver01%2Fdata%2Fsn84024055%2F00280761072%2F1916072901%2F0371.jp2/pct:4.98,23.08,15.03,22.43/!500,500/0/default.jpg",sn84024055,The broad ax. [volume],"['Photo', 'by', 'American', 'Press', 'Association.', ""y'1(w"", 'v', ',', '$']",371,https://chroniclingamerica.loc.gov/data/batches/iune_charlie_ver01/data/sn84024055/00280761072/1916072901/0371.jp2,"Salt Lake City, Utah",1916-07-29,Julius F. Taylor,0.9271127581596376,https://news-navigator.labs.loc.gov/data/iune_charlie_ver01/data/sn84024055/00280761072/1916072901/0371/000_0_92.jpg,1618,human,human
36,hihouml_carmine_ver01,"[0.35512455704990054, 0.6895912720403478, 0.9605080682972066, 0.9463425951832544]",1,hihouml_carmine_ver01/data/sn82015415/00237284008/1905042001/0759/005_0_95.jpg,['Hawaii--Honolulu--Honolulu'],"https://chroniclingamerica.loc.gov/iiif/2/hihouml_carmine_ver01%2Fdata%2Fsn82015415%2F00237284008%2F1905042001%2F0759.jp2/pct:35.51,68.96,60.54,25.68/!500,500/0/default.jpg",sn82015415,The Hawaiian star. [volume],"['J', 'frffi.,4-l.', "",.,6.'"", '\'rr,usr;yxsm,\'\'\'\'\'i"",\',\'\'r"";-\'"",\'""j,y', ',', '-', ""A.'..."", 'v', ""'"", '""', ""'"", ""'"", 'r', 'llu,lwwssss', 'swssssstBaMiswsassasMsmeaaaBssaa', '2ft', 'e', '\'WWQgl,""', 'I', 'H5Ba5R!!aSn55E?asJ9jaNBaBB', '(Associated', 'Press', 'Cable)']",759,https://chroniclingamerica.loc.gov/data/batches/hihouml_carmine_ver01/data/sn82015415/00237284008/1905042001/0759.jp2,Honolulu [Oahu],1905-04-20,Hawaiian Star Newspaper Association,0.9594100117683412,https://news-navigator.labs.loc.gov/data/hihouml_carmine_ver01/data/sn82015415/00237284008/1905042001/0759/005_0_95.jpg,787,human-structure,human-structure
37,mthi_harlequin_ver01,"[0.1610676236576385, 0.2045222575588698, 0.5364293033011986, 0.42040263469143385]",1,mthi_harlequin_ver01/data/sn83025316/00212476717/1911050201/0019/003_0_98.jpg,['Montana--Missoula--Missoula'],"https://chroniclingamerica.loc.gov/iiif/2/mthi_harlequin_ver01%2Fdata%2Fsn83025316%2F00212476717%2F1911050201%2F0019.jp2/pct:16.1,20.46,37.54,21.59/!500,500/0/default.jpg",sn83025316,The Daily Missoulian. [volume],"['..', ""'6"", 'Uneeratyof', 'aada', 'asbal', 'tamjut', 'aried', 'romJaan', 'ora', 'turof', 'heUniedStaee']",19,https://chroniclingamerica.loc.gov/data/batches/mthi_harlequin_ver01/data/sn83025316/00212476717/1911050201/0019.jp2,"Missoula, Mont.",1911-05-02,Missoulian Pub. Co.,0.9871009588241576,https://news-navigator.labs.loc.gov/data/mthi_harlequin_ver01/data/sn83025316/00212476717/1911050201/0019/003_0_98.jpg,1248,human,human
38,nbu_offutt_ver01,"[0.3118341443913, 0.1526793701757344, 0.43388927849627895, 0.2890728920769634]",1,nbu_offutt_ver01/data/sn99021999/00280778254/1906022501/0999/006_0_92.jpg,['Nebraska--Douglas--Omaha'],"https://chroniclingamerica.loc.gov/iiif/2/nbu_offutt_ver01%2Fdata%2Fsn99021999%2F00280778254%2F1906022501%2F0999.jp2/pct:31.18,15.27,12.21,13.64/!500,500/0/default.jpg",sn99021999,Omaha daily bee.,"['WILLIAM""', 'A.', 'ALTSTADT.']",999,https://chroniclingamerica.loc.gov/data/batches/nbu_offutt_ver01/data/sn99021999/00280778254/1906022501/0999.jp2,Omaha [Neb.],1906-02-25,Edward Rosewater,0.9255351424217224,https://news-navigator.labs.loc.gov/data/nbu_offutt_ver01/data/sn99021999/00280778254/1906022501/0999/006_0_92.jpg,857,human,human
39,cohi_halfway_ver01,"[0.04912571993741122, 0.23732546199909302, 0.19726970325816762, 0.42852569821642067]",1,cohi_halfway_ver01/data/sn90051081/00414214204/1919051001/0342/004_0_91.jpg,"['Colorado--Garfield--Meeker', 'Colorado--Rio Blanco--Meeker']","https://chroniclingamerica.loc.gov/iiif/2/cohi_halfway_ver01%2Fdata%2Fsn90051081%2F00414214204%2F1919051001%2F0342.jp2/pct:4.91,23.74,14.82,19.13/!500,500/0/default.jpg",sn90051081,The Meeker herald. [volume],"['A.', 'M.', 'UCHTY.', 'him', 'xi&tototntoM', 'aorr', 'tost', '2JMD']",342,https://chroniclingamerica.loc.gov/data/batches/cohi_halfway_ver01/data/sn90051081/00414214204/1919051001/0342.jp2,"Meeker, Colo.",1919-05-10,Houston & Lyttle,0.9159727692604064,https://news-navigator.labs.loc.gov/data/cohi_halfway_ver01/data/sn90051081/00414214204/1919051001/0342/004_0_91.jpg,1862,human,human
40,dlc_willys_ver01,"[0.27833482744822546, 0.2207281033274973, 0.7268249752964426, 0.5491096075598983]",1,dlc_willys_ver01/data/sn83030214/00175039107/1897062701/0465/000_0_99.jpg,['New York--New York--New York'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_willys_ver01%2Fdata%2Fsn83030214%2F00175039107%2F1897062701%2F0465.jp2/pct:27.83,22.08,44.85,32.84/!500,500/0/default.jpg",sn83030214,New-York tribune. [volume],"['ol!?', 'ttOIlItU', '\\M>', 'I.']",465,https://chroniclingamerica.loc.gov/data/batches/dlc_willys_ver01/data/sn83030214/00175039107/1897062701/0465.jp2,New York [N.Y.],1897-06-27,New York Tribune,0.9933613538742064,https://news-navigator.labs.loc.gov/data/dlc_willys_ver01/data/sn83030214/00175039107/1897062701/0465/000_0_99.jpg,154,human,human
41,dlc_whiskey_ver01,"[0.17776121276136106, 0.047823911917732255, 0.4323436636764789, 0.41488352266549233]",1,dlc_whiskey_ver01/data/sn84026749/0010049274A/1910052001/0012/010_0_92.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_whiskey_ver01%2Fdata%2Fsn84026749%2F0010049274A%2F1910052001%2F0012.jp2/pct:17.77,4.79,25.46,36.71/!500,500/0/default.jpg",sn84026749,The Washington times. [volume],"['House', 'in', 'Which', 'h', 'President', 'Lincoln', 'Died', 'Di', 'eel', 'on', 'Tenth', 'Street', 'Opposite', 'Fords', 'FordsTheater', 'FordsTheater', 'FordsTheater', 'Theater', 'Building', 'i', 'I', 'I', 'I', 'i', 'i']",12,https://chroniclingamerica.loc.gov/data/batches/dlc_whiskey_ver01/data/sn84026749/0010049274A/1910052001/0012.jp2,Washington [D.C.],1910-05-20,Times Pub. Co.,0.9238754510879515,https://news-navigator.labs.loc.gov/data/dlc_whiskey_ver01/data/sn84026749/0010049274A/1910052001/0012/010_0_92.jpg,1161,human-structure,human-structure
42,ct_maple_ver01,"[0.17979016308501883, 0.3301438255700847, 0.29207251504806564, 0.4606278030960648]",2,ct_maple_ver01/data/sn92051487/00271763281/1901080902/0578/005_0_96.jpg,['Connecticut--Fairfield--Newtown'],"https://chroniclingamerica.loc.gov/iiif/2/ct_maple_ver01%2Fdata%2Fsn92051487%2F00271763281%2F1901080902%2F0578.jp2/pct:17.97,33.02,11.23,13.05/!500,500/0/default.jpg",sn92051487,The Newtown bee.,"['E.', 'J.', 'HUNGEKFORD.', 'if']",578,https://chroniclingamerica.loc.gov/data/batches/ct_maple_ver01/data/sn92051487/00271763281/1901080902/0578.jp2,"Newtown, Conn.",1901-08-09,A.A. Bensel,0.9669609665870668,https://news-navigator.labs.loc.gov/data/ct_maple_ver01/data/sn92051487/00271763281/1901080902/0578/005_0_96.jpg,504,human,human
